"#GANHE um PlayStation 2 Slim Sony #Promoção Mamãe & Bebê do site de vendas da @user Clique e Concorra: ~http ",0
"O BRASIL NÃO PODE CONTINUAR ASSIM - UOL Notícias #UOL ~http  via @user",-1
"Porque a Barra sempre tem que ter um engarrafamento fuderoso? Que porra; quase três horas pra chegar em casa; EU EIM! u_u",-1
"lu quando vem para uberlandia  (@LuAlone live on ~http )",0
"-seu idioma eh holandes... R: Italia...                    Meu deus do ceu; q burra. #domigaodofaustao",-1
"Saiba quais pessoas no Twitter que não te seguem. ~http ",0
"Pra quem não sabe o que me dar... to querendo trocar meu celular. Quero um Samsung Galaxy S ou um SII; to em dúvida ainda.",0
"Tudo sobre as partidas de ontem pela Uefa Champions League; Uefa Europa League e Copa Audi !!!!!!!!!!!!!!!!!!! ~http ",0
"Bom dia ! Que dia perfeito; qro praia.",1
"Quem não tem amor em casa; vai se ajeitar na rua;Se você não tem pra dar; sei que a culpa não é sua (8)",-1
"AQIP:As HP12C estão GalRos 380 e nas Gurias 260. A Sony IS15 está na Multisom 499 nas Gurias 305. Td com NF e Garantia.",0
"Tudo sobre as partidas de ontem pela Uefa Champions League; Uefa Europa League e Copa Audi !!!!!!!!!!!!!!!!!!!!!!!!!!!! ~http",0
"e o #neymar jogou muito ontem selokoooo",1
"Toda a equipe MC Tubarão já está em Campo Grande com a Audi DTCC.",0
"""Neymar foi engolido pela monstro do deslumbramento. Perdeu toda noção da boa educação"" - ~http ",-1
"concorra um nintendo wii apenas se cadastrando aqui... ~http",0
"Boa noite!! Promoção - Nintendo WII Black DESTRAVADO + Volante + Mario Kart Original - Somente R$699. mdpaulista@mdpaulista.com.br",0
"tomar banho me trocar e ve qual é daquela festa das naçoes :S",0
"Esse nike sim é vida (k)",1
"último jogo do ABC que eu volto em direção a esse apartamento; que triste",-1
"Em sampa.. Clima delícia; trânsito nem tanto. Bora pro evento. Microsoft ISV Executive Meeting.",1
"Cheguei da academia agora .",0
"Passando para ver os TT' s e sentido inveja do celular top do meu irmão. Samsung andróide",-1
"aeww esses dias vou me empennhar aoo maximoo akii no meu twitter pessoal praa ver se consigoo nee?tentar nao custaa nada",1
"Terminamos de assistir Cartas Para Julieta e fomos direto pra disney assistir HSM3... pra eu fechar o pacote completo de choro né zenti!",1
"Acabei de ganhar uma camisa. da nike ... muito show",1
"""Você sabia que o site da Microsoft está hospedado em servidores Linux""",0
"Já parei para pensar sobre o meu passado ; e perceber o quanto eu já fui Idiota .",-1
"Sonheei com o garoto que eu gosto ; Nossa que emoçãao --'",1
"Quero ganhar Camisa Nike Manchester Home ou Away Original - O Mundo do Esporte ~http  #Sorteio @user (via @user)",0
"jogou @user e fez 5899 pontos na música Under an Alias - @user - ~http ",0
"sou mário; no nintendo eu esculacho; no super ou no 64; eu eu tenho o yoshi kkkkkkkkk.",1
"nossa q da-hora o novo sony ericsson....~http ",1
"Dia 18 de junho #diadoQuímico!!! parabéns a todos os colegas hehehe!!!",1
"Gente; meu cabelo tá tão bom. acho qe vou te ligar a twitcam",1
"vo dormi duma vez; pq amanhã o dia vai ser #TENSO .. Boa noite",-1
"Até Agora Nenhuma Surpresa na Conferencia da Microsoft #e3 .;",-1
"se alguem olhar pra mim na aula e me ver dançando é pq to escutando Asking Alexandria uhsauhsauhsa não da pra ficar parado",1
"Grupo Exaltasamba está participando do Prêmio Vagalume 2010. Vote! ~http ",0
"Absurdo: a Samsung está disponibilizando papéis de parede para celular e alguns deles apresentam  cenas de violência contra gatinhos - cont",-1
"OMG;num consigo seguir mais ngm '-'",-1
"#Sigam @user A maior e melhor festa de colégios do Brasil! +11",1
"amanhã eu certamente vou me arrepender por não ter dormido cedo. :(",-1
"eu sigo @user e quero ganhar 1 Tablet SAMSUNG GALAXY estou concorrendo; de RT e concorra tb; infos: ~http ",0
"Valeu a pena esperar pra comprar um Samsung Corby *u*",1
"tipo; eu AMO ficar postando fotos da Tay no tumblr *-----*",1
"Choveu mais uma vez por aqui.... Que bom... =D",1
"Tênis mistura Adidas Superstar com visual do Facebook : ~http  Tua cara @user",0
"PQP! QUE SOFRIDO MANO! ACAAABAAA JUÍZZZ!!!!",-1
"SORTEIO: CAMISA NIKE OFICIAL 3. Dê RT desse tweet e siga @user até HOJE (15/12) as 12h ~http ",0
"#sorteio Sigo @user e @user Quero ganhar 1 conjunto ADIDAS ~http ",0
"Valor pedido pelo Audi A7 no Brasil equivale ao de três carros nos EUA ~http  vía @user que #absurdo!",-1
"PRAIAAAAAAAAAAAAA...muuuuito sol; muito calor; churras...isso q eh vida.",1
"Acabou de fazer o check in @ Rua Sony 24; Manaus; Brazil ~http ",0
"e o NIKE ROSA que minha mamis comprou pra ela; MORRI DURA ! Lindissímo; quero ele pra mim :(",1
"Gentemmmmmmmmmm q raiva é essa; ninguém desiste da prova...eu heimmm; viu o q a raiva faz com nosso corpo...mastrata e nem sentimos",-1
"Conexão Tecnológica: Patente da Microsoft sugere sistema multiboot com ... ~http ",0
"esse meu msn sempre escolhe as piores oras pra ficar cainduuu ¬¬ .",-1
"Paris Hilton com a mesma cara em todas as fotos? então ela é uma boneca de cera? achei q a cara dela fosse é de pau...",-1
"Promoção: quer ganhar um laptop Sony Vaio? Dê um RT; siga @user e @user para concorrer. ~http ",0
"SUPER PROMOÇÃO DE FIM DE MÊS: Na compra de 20 fontes DUEX 500W REAL (R$ 89;00 cd) vc LEVA uma CÂMERA DIGITAL SAMSUNG - SL30.",0
"isso aew Corinthias!",1
"""A Lotus da Loucura"" em ~http   aguardem!",0
"As fotos do Audi R8 LMS ficaram incríveis! ~http",1
"Promoção: quer ganhar um laptop Sony Vaio? Dê um RT; siga @user e @user para concorrer. ~http",0
"mamis comprou um relógio da gucci lindooo; vou pegar para mim!  HAHAHA",1
"da parabéns daqui a dois dias faço 1 mês de FC ? 6 (@sophiaabrahao live on ~http )",1
"Bom Dia Twiteiros (nem sei se é assim que se escreve rs) as provas acabaram!!!!!!! de ferias da faculdade finalmente!!",1
"Celular Adidas - ~http ",0
"Ti vejo lá. :) RT @user Vou estar no MVP Open Day na Microsoft dia 28/09; espero ver os feras MVPs do momento | #mvpbr",1
"Bom dia to na minha cama daqui a pouco vou levantar e tomar banho depois não sei beijos nem eras desfila ;x",0
"alguem ja add a comunidade sony sai de casa #GameFutebol",0
"Na estrada indo para Evento Microsoft - Serviço mais Software especial AZURE!!! Microsoft São Paulo... Abraço a todos...",1
"o site da sony tá uma bosta..... sempre em manutenção!!! #eisonyvtnc",-1
"Só preciso de você Fernando ♥",1
"VAMOOOOSSSS LuAloneNoCriancaEsperanca 1",1
"cara como eu já to anojada desses fãs do restart qe fikam enxendo no orkut  e falando mal da gi namorada do lanza;eles tem ciumes seilá e +",-1
"10/05/2011 09h30 - Atualizado em 10/05/2011 10h36  Microsoft adquire a Skype por  US$ 8;5 bilhões",0
"É dificil ir quando se quer ficar; sorrir quando se quer chorar; mas dificil mesmo é esqueçer quando se quer amar!",-1
"VOLTEI \O/ comprei meu tenis da nike & minha blusa da marimonroe *-*",1
"Até que enfim meu @user pegou o Nike dele de volta; depois de 6 meses guardado na casa de um amigo dele.",1
"Acabei de assister Awake; um bom filme!! Boa Noite Galera!! :))",1
"Promo: Quer ganhar um Samsung Galaxy 5 da Superfones? Saiba como ~&gt; ~http  #promoção #sorteio",0
"GANHE um PlayStation 2 Slim Sony #Promoção Mamãe & Bebê do site de vendas da @user - Clique e Concorra: ~http",0
"Estou tão feliz!",1
"Fudi meu pé na praça hoje! Puta que óh pariu!",-1
"70 reais a inscrição pro circuito estações adidas lol Vou correr a de novembro !",1
"Kra essa cadela fdp me odeia. Ou ela tem ciúme do Rafa O.O",-1
"No #MagazineCuritiba Hoje HD de 1 Tera Samsung esta de R$ 179;00 por R$ 152;00 a Vista veja ~http  Retuite para seus amigos",0
"Perez Hilton foi entrevistado pela Vogue Hommes Japão; e em alguns momentos ele fala sobre sua amizade com Lady Ga ~http ",0
"Pow; acho que os caras da Nintendo tao perdendo a criatividade com os polemon; vey",-1
"acho que vou me deitar....",0
"auhsuahsuahs instalei meu velho nintendo de guerra. Mazáá Super Mario good times",1
"lool *-* eu vou ganhar um nike da @user  kkk s2",1
"Pra consegui fica perto do MEU TODO PODEROSO eu faria qualquer coisa  #soumanodomano",1
"Niver de um amigão hj... vou ver os amigoooss! VIAJANDO PORTOOO :)",1
"o pior é qe a loja autorizada da Sony ericson é longe pra caranba",-1
":( dia sem graça",-1
"Jaqueta de Couro; Adidas no pé; Baque de heroína e acelerar a 7 Galo com aquele adesivo do nº 13 na frente pelas ruas de SP. #serialkiller",0
"Atenção #Turma3 do programa Microsoft #S2B em Curitiba; as aulas começam amanhã no lab do CTUP.",0
"Máquinas para Parque de Diversões inspirado com personagens da Nintendo ~http ",0
"Veja e responda: Teriam sido separados na maternidade? ~http  E...",0
"Conexão Tecnológica: Samsung lança oficialmente bada 2.0; sua atualizad... ~http ",0
"Experimetei ontem o Nintendo 3DS muito legal",1
"meu primo #BOQUITA ki arrumou minha net  muito obg!",1
"Ser pequena e ainda no fundo da pista; mereço",-1
"assistindo planeta dos macacos. Kkkk filminho bobo --'",-1
"Vencemos o fraquíssimo Atlético-PR com autoridade. Continue assim até o fim! Gremio 3 x 0",1
"Torneio Pokémon para Nintendo DS em Brasília! Gyms Normal e Ghost de Johto - 19/06 no Pátio Brasil. Mais informações: ~http ",0
"Atualização “Mango” da Microsoft será chamada de Windows Phone 7.5 | Gizmodo Brasil ~http  via @user",0
"A NIKE convido eu e o meu primo o gui pra surfar no rio",1
"meu sobrinho está tão lindo *-* fazendo caretinha e dando um role de Nike zo/",1
"O Dudu e a @user tão namorando",1
"Caraca incadritável como as previsões do meu horoscopo pra esse ano estão batendo certinho!",1
"Vou assistir hoje hahaRT @user VOOO ir assistir Harry Poter HAHAHAH alguem qr ir ? essa semana xD",1
"AD NEWS: Adidas estreia websérie customizada no site da Capricho - ~http ",0
"putz eu esqueci a minha carteira la no PY .....--'",-1
"ganhei uma bolsa linda da nike do papiis (:",1
"Eu odeio a Samsung ; ainda mais qdo se compra um Omnia 2 e ele está a mais de mês na garantia e eles não dão previsão de ficar pronto…",-1
"Que nada @user um banho de chuva de vez em quando faz bem! Isso foi por vcs terem me enchido bem o saco na escola vc sabe o PQ.Né",-1
"22:22 - xeque-mate (ou seja; em breve terás quem desejas) vou ficar até 22:22 esperando aqui UHAHUHAHAH",0
"Fiz inscrição no canal de Nintendo no YouTube. ~http ",0
"feriado nacional amanhã : ) \o/ grandes homenagens serão feitas!",1
"que golpe!!! é incrível como;quando tudo esta bem pra você;a vida vem e da um jeito de estragar",-1
"#vemgente Quero ganhar o Galaxy Tab Samsung da @user! Seja meu #amigoeCGlobal e me ajude a ganhar! ~http  via @user",0
"parabens fernanda; vc fez a coisa certa",1
"nao posso mexer no pc antes do almoço entao entrei no nintendo DSi pq ake tem WI-FI",0
"A iniciativa do @user em reeducar os hábitos alimentares nos Eua são plausiveis! Apoiado!",1
"Se você procura notícias sobre a Paris Hilton você precisa de um psicologo. #FALOMESMO",-1
"Bom dia e ótima quarta-feira para todos. Hoje a agenda está cheia.",1
"ahhhhh eu tenho q espera o nintendo carrega mais eu nao consigo =/",-1
"Morrendo de rir com esses tuítes aqui xD",1
"o que me dá mais raiva as vezes; é a hipocrisia",-1
"A outra coisa que me deixou alegre foi o experimento bem sucedido de extração de DNA.",1
"Uma das melhores e mais inspiradoras propagandas que já vi. Adidas All in =) ~http",1
"Eu gostei de um vídeo do YouTube -- Conheça o portátil Nintendo 3DS (Pt - Br) ~http",1
"estudante da UFF que completava seu trabalho de conclusão de curso quer desistir e voltar para sua cidade após assalto armado #UFFnoCQC",-1
"acessando o twitter no meu nintendo dsi. uhu! vo assisti @user",1
"ontem foi muiiiiito bom; festa da nike no arpex depois festa novamente ! cheguei em casa de madrugada cansadao; hj é so relaxar",1
"kkkkkk bom d+ @user  amanhã eu não trabalho.. p gente ir aí",1
"Fica aí uma dica de filme ..""Uma noite fora de série""..muito booom!!..vale a pena..fui!!!! bjos!!",1
"HAUSAHSSU rindo muito agora!! Obs: já era para eu estar dormindo; já que eu vou acordar cedo haha =P",1
"Tempo Bom em Gv......... Clima Perfeito.....",1
"Capa em silicone gel S-Type curve TPU Premium para Smartphone Samsung Galaxy SII preta. Apenas R$ 39;90. Frete Grátis... ~http ",0
"Não poderia deixar de falar; mais uma vez o tricolor carioca decepciona seus torcedores; pobres coitados...",-1
"30/10: PROMOÇÃO Monitor LCD 15.6"" Samsung (633NW) de 439;00 por 359;00 (em 6 parcelas) ~http ",0
"Circuito das Estações adidas 2011 - ~http  #circuitodasestacoes",0
"Tentei assistir a fazenda cm a mami.. mas não dá está MUITO SEM GRAÇA sem o @user! Aai que saudades dele lá :(",-1
"tudo ao memos tempo agora uma coisa de cada vez aomesmo tempo agora...",0
"Tudo sobre as partidas de ontem pela Uefa Champions League; Uefa Europa League e Copa Audi !!!!!!!!!!!!!!!!!!!!!! ~http ",0
"Começaram hoje as aulas da Turma1 e Turma2 do programa Microsoft S2B em Curitiba; trilha #Desenvolvimento.",0
"Adooorei essa idéia! @user Uma TV sem tela? Sim; a Samsung pensou nisso!",1
"Eu sigo o @user e concorro a um Nintendo Wii; clique ~http  e participe também! #promocao #zoonadocelular",0
"MUITO feliz e satisfeito com a conferência da Microsoft na #E3 #GTE3",1
"Minha febre aumentou..Tô indo pro hospital... Aff!!!!",-1
"Viciei na Net do Samsung Star que meu pai achou e me deu; hahah; quero aproveitar e agradecer a mais de 1.290 seguidores Por me seguir",1
"Odeiam qnd Ligam e Ficam em Silêncio Imagino Tudo menos que a Ligação ta Ruim !",-1
"Oxii; tem um povo no meu orkut que só entra no orkut pra ficar entrando em comunidades ¬¬",-1
"sonho um dia vou ter uma r1 que moto é essa!!!",1
"BNoite Twittersrun. Bom encontrar amigos na Adidas Inverno em SP. Blog atualizado. Abracos ~http  SMAM RUNNINGDIVAS",1
"André recebe João Sorrisão porgol marcado na estreia contra o Flu ~http  #ge3",0
"a aula hoje tava fácil até; mas a aula de bioquímica tava super cansativa.  Agora é só relaxar",0
"Sigam e RT @user + @user #sorteio em 07/01 HD 1;5TB Samsung ~http  ~http ",0
"Tudo sobre as partidas desta quarta-feira pela Champions League; Europa League e Copa Audi !!!!!!!!!!!!! ~http ",0
"Só sai gol nessa copa quando o goleira franga!! Afff.....",-1
"Eu vou ganhar 1 Tablet SAMSUNG GALAXY dia 30/06/2011; estou seguindo @user e concorrendo; de RT e concorra tb; infos: #multiloja.com",0
"YEPEEEEE! GANHEI UM SAMSUNG GALAXY 5 DE NIVER ADIANTADOOO! É TOUCH SCREEN; TEM NET: ORKUT; TWITTER; FACEBOOK; ETC; TEM CÂMERA E É LINDO! :-D",1
"Puuuuuuta Maaaanoooo! Deu pau no meu Sony DVD Architect e não tava conseguindo instalar de novo! Que medo! Agora consegui!",-1
"Tudo sobre os jogos desta quarta-feira pela Uefa Champions League; Supercopa da França e Copa Audi !!!!!!!!!! ~http ",0
"tô no trampo; hoje ta suaavee; ontem fooi coisa de louco; maaas hj está do jeito que eu gosto #curtindootrampo",1
"Veja a campanha de lançamento do novo Sony Xperia Play ~http",0
"porra n tenho paciencia pra fica upando de boa nesses joguinhos :(",-1
"Agora vou ter 8000 microsoft points!!!",1
"Bom dia povo ;D",1
"ai gente eu to tão feliz; finalmente eu passei na recuperção",1
"Eu sempre quis ter o corpo de um atleta. Graças ao Ronaldo isso já é possível ;D",1
"Alguem sabe o nome do filminho de ontem? da aula do Capelari?",0
"Keith Urban é uma obra de arte",1
"'Não corrigimos falhas menores para não danificar o produto'; diz Microsoft ~http  #G1 || Explica isso pro cliente #soudev",-1
"Tudo sobre as partidas de ontem pela Uefa Champions League; Uefa Europa League e Copa Audi !!!!!!!!!!!!!!!! ~http ",0
"A Microsoft precisa repensar o ícone de ""salvar"" dos seus programas... Disquete não dá mais!",-1
"Tudo sobre os jogos desta quarta-feira pela Uefa Champions League; Supercopa da França e Copa Audi !!!!!!!! ~http ",0
"Ganhe um Microsoft Office 2010 Professional ~http  via @user",0
"qual seu celular? — samsung ~http",0
"Surgem primeiras imagens do Microsoft Explorer Touch Mouse ~http  via @user",0
"serio??? Amy Winehouse morreu",-1
"porra não sei qual a animação do pessoal pra ficar vendo computadores por aí ¬¬ e ruim ainda ; sou mais sony ou dell do que hp",-1
"Inter vence Milan nos pênaltis e é 3° colocado na Copa Audi &gt; ~http  #tudopravocecurtir",0
"É o proximo premio do @user ? =D @user Testando samsung i9000",0
"Tenho que concordar; dessa vez acho que a SONY forçou a barra; a voz na "" Breaking News "" não é do Michael Jackson; parece um backstreet boy",-1
"comecei a jogar JONAS pra nintendo ds; é bem dificil mas divertido =D",1
"minha casa esta mal assombrada rapaaazzzz !!!!! ))):",-1
"a Paris Hilton tem algum tipo de sentimento? pq ela está sempre com a mesma expressão!!!!!!!!!!!!!!!!!!!!!!!!!!",-1
"Creio eu que nintendista é o ser mais insuportavel da face da terra ; pior que torcedor de futebol; nintendo &lt;3",-1
"Tirei 10 na prova de inglês; mó tempo ki eu naum tenho uma nota dessa'",1
"A falta de tweets do @user é um espanto.",-1
"muito legal o treino hoje estreiei o meu novo tênis nike ctr360 muito tri",1
"Quer ingressos p #NoitesCariocas c/ Zeca; Lulu; Encontro de Orquestras + brindes? Dê RT nesse tweet veja o regulamento ~http ",0
"Os exames Microsoft @user serão reajustados  essa semana. Aproveite nosso treinamento e ganhe um voucher de 100%  ~http ",0
"A abertura da press conf. da nintendo com as imagens de zelda e aquela orquestra fizeram rolar algumas lágrimas de nostalgia aqui =~~",1
"Hopi Night Eléktron estreia show inédito no Brasil que une 3D; laser e efeitos especiais ~http ",0
"meu pai eh mtooo burro ele nao sabe mexer no microsoft office word kkkkk minha mae ta ficando irritada hahahah",-1
"SEGUNDA CORRIDA DO AUDI DTCC EM CAMPO GRANDE ~http  via @user",0
"Jogar futebol no Nintendo SNES é assim que a vida deve ser... Indoo",1
"twitter perdendo a graça -q",-1
"Olhar Digital: Panasonic; Sony e Samsung se unem para produzir padrão de óculos 3D ~http ",0
"saindo aqui '",0
"ae mlkada o @user vai me arranja uma regata da nike e uma da adidas *-* ; AHHAHAAH'",1
"Já ta quase chegando as ferias =)",1
"tem pessoas que quando agente tenta esquece parece que e ai que ela aparece :(",-1
"gabriel em casa moleque chato",-1
"alguem ta vendo altas horas falandoo sobre a legalização ? &gt;&lt;",0
"naum eh possivel q naum tenha nenhum amigo disponivel p tomar uma breja",-1
"ahh; nem vou mais pra igreja...titia ligou pra mamãe pra irmos pra lá! como sempre; vou ficar jogando nintendo com minha prima... --'",-1
"tem muito peixe; e peixe grande!!!",1
"estudar quando chegar em casa....q raiva",-1
"#dançadosfamosos essa banda castiga os ouvidos;prejudica os dançarinos",-1
"Affff maria pai!!! Que homem lindo é esse??? É @user rsrsrsrs...",1
"Eu tava olhando minhas fotos; é muita foto :O",0
"Audi A5 DTM; substituto do Audi A4 DTM nas competições de alemãs turismo. ~http ",0
"ALGUÉM QUE ME AMA PODERIA ME DEIXAR JOGAR POTTERMORE NA SUA CONTA? PORQUE EU APAGUEI MEU E-MAIL PRA EU JOGAR E JÁ CHOREI MUITO COM ISSO D:",-1
"Vou ir comer um mc e depois vou ir no jogo com meu pai; seca os gambas! ahahahha",1
"Lançamentos Sony para seu iPhone 3GS - ~http",0
"Eai .. sei nada pra faser &gt; #TÉDIO",-1
"eu sigo a @user ; a melhor loja de revenda da VIVO; com serviço delivery e concorro a 1 celular Samsung 1086 ~http ",0
"Vou ter que usar o sony ericsson lixo ou o da claro mais lixo ainda ¬",-1
"kra vou ter um infartoooo",-1
"É triste ver o que a Sony tem feito com o nome do Michael. Em maio teremos um novo CD Póstumo do rei do pop. Deixem-no morrer!",-1
"Sorteio de um Samsung Star da @user #promocao ... vou ganhar !!!!",1
"ei galera vou fazer a tarefa do NI (eureka)",0
"queria que o principal produto da Microsoft fosse desenvolver websites em html e css; talvez assim eles se comoviam e desistiam dos IE!",-1
"Delicada como Boneca: SORTEIO DO BLOG : Secador rosa e Perfume Adidas ~http",0
"Loja da nintendo comemorando os 25 anos de Zelda: ~http ",0
"alguém sabe ; algum site qe veenda o Nike Dunk High ?",0
"o jogo do scooby-doo foi mais legal até agora!",1
"Conexão Tecnológica: Nvidia e Microsoft deixam a PC Gaming Alliance ~http ",0
"Eu queroooooooooooooo. *-* RT:. @user  O Boné Nike do Centenário ficou irado! ~http ",1
"veja a dança do sapo (frog dance). ~http ",0
"Sem contar que minha conexão com a velox parou do nada.. E eu pretendia ter uma conversa no msn antes de dormir... Que saco.",-1
"78- meu notebook é o mais lindo ever ! ( Sony Vaio vermelho fosco )",1
"ah que merda esse frio; não da vontade de fazer nada.....",-1
"""Passamos a amar não quando encontramos uma pessoa perfeita; mas quando aprendemos a ver perfeitamente uma pessoa imperfeita.""",1
"Minha amiga querida #Mirian. ~http ",1
"A Marina foi pra Prova",0
"Ei ... Faça do seu dia da mulher o mais fantástico de todos ! - Passe aqui em casa ! haushuahsuhausa",1
"Putz Vei Toh Tentando Baixar O Sony Vegas No meu #PC Windows 7 Naum  Mais Naum To Conseguindo Alguem me ajude",-1
"Criptografia em dispositivos móveis....mais que uma obrigação...uma necessidade....",1
"Novo Audi A6 2012 chega em setembro: Novo Audi A6 2012 chega em setembro ~http ",0
"salve o tricolor paulista; amado clube brasileiro #novositesoberano",1
"PUCPR traz executivo da Microsoft para falar sobre impacto de tecnologias no mercado de trabalho ~http  via @user",0
"Pensa numa PORCARIA de celular... ele se chama SONY ERICSSON... :P",-1
"Pela primeira vez tenho vontade de comprar um protatil.O psv está muito legal.Vamo ver o que a nintendo tem para mostrar daqui a pouco.",1
"Deus me surpreende a cada dia...hj foi um deles... =]",1
"Acabou de postar uma nova foto ~http ",0
"Putz não consigo conectar a minha Canon com o Dragon Stop Motion! :(",-1
"Mais eu sei q nos podemos chegar a minha meta de hoje né ?? então minhas coloridas(os) sigam e indiquem :D",1
"rsrsrs vc canta muito; mal (@InterativaFM live on ~http )",-1
"pessoal daqui a 30 minutos a NINTENDO se apresenta para a E3 2011",0
"acabei de derramar um litro de água na cama ;s",-1
"Google e Microsoft dominam 60% do tempo gasto pelo brasileiro na rede.  ~http",0
"Dica pra ganhar seguidores  ~http  Com surpresa de seguidores",0
"haaaaa troquei o meu cel ; agora tou com o Samsung Wave 533 ; ele é lindo *-*",1
"Entenda o que a Sony fez comigo: ~http ",0
"O maior erro dos pais e nao admitir que nao foram adolescentes!!!",-1
"Paris Hilton tem dinheiro mas é pobre de  muitas coisas...",-1
"Dei meio dorminid para o leo; e ele todo fortao ~http  um inteiro. Kkkk foi todo relaxado para o mundo de Bianca.",1
"gente esqueci de contar hoje ganhei um nike muito fofo *-*",1
"VIAJAR AMANHÃ? OBAAAAAAAAAAAAA!",1
"Usei o SH-RH como creme de hidratação. Amei o resultado vale muito a pena gastar um pouquinho mais",1
"parabéns a sony por estar chegando a loja playstation no brasil. espero que o brasileiro saiba dar valor. reclama que não tem nada",1
"Eu gostei de um vídeo do YouTube ~http ",1
"Vou comprar meu nike *-*",1
"Parabéns Corinthians!!!! Somos mesmo uma Nação!!",1
"Eu gostei de um vídeo do YouTube -- Grandes Vlogs - Fada do Dente ~http ",1
"Batalha do século: IPhone 4 versus Samsung Galaxy S",0
"Eu sigo @user e quero ganhar uma Câmera Digital Samsung 14.2 na promoção: ~http ",0
"que video parado _|_ (@maaah_loopes live on ~http )",-1
"Eu sei o que você está fazendo; Nintendo ~http ",0
"Legal é o Nick chegando pra apresentar na abertura da loja da Microsoft com seu iPhone e iPad a tiracolo HAHAHAHA ISSO AII NICHOLAS!!",1
"muuuuitoo lindo o depoimento que eu recebi do meu amoor *-*",1
"Uma ótima idéia para a utilização das mídias sociais: adidas | name the London 2012 official match football: ~http ",1
"Like e Berenice foi show ontem no pavilhão da festa de Santana; e hoje vai ser show no xale em Caicó.",0
"Combo Claro Flex : 3 linhas com aparelhos e mais de 500 minutos para qualquer operador por apenas 197;90; (1BB Bold 9000) (2 samsung c276)",0
"tenho uma Adidas Predator Absolute pra vender :D",0
"Estou feliz com o tempo que consegui fazer na corrida do circuito Adidas etapa primavera.",1
"oi; voltei; fui lah na BackWash e comprei um Nike 6.0 meio esquisito mais bunitinho *-*",1
"Que bom que as aulas começam quarta! Porque ai; são só 3 dias de aula! HSAUHSUAHSUHA",1
"hoje eu estou boladao",-1
"vou comer pastellllllll",1
"terça-feira o sony disse que era viado #GameFutebol",-1
"Meu Deus todo santo dia eu me machuco --'",-1
"MP3 já está pela 2 vez na assistência técnica há 23 dias. Pergunta: Caso seja a situação de substituição; a Sony n poderia já ter feito?",-1
"Obrigado à Microsoft por fuder com meu computador. Passarei mais algumas horas à noite tentando salvá-lo.",-1
"ja vou indo ja ta tarde bjssss",0
"Paris Hilton PMMB PixelArt Que tal esse novo servico ~http  muito mais seguidores pra voce",0
"Árbitro: Antonio F. de Carvalho Schneider/RJ LADRÃO MALDITOOOOOOOOOOOOOOOOOOOOOOOOO",-1
"Pessoal; Promoçao do HD 1 Tera Sata2 Samsung ~http  Confira no #MagazineCuritiba Divulge com RT para seus amigos !",0
"Agora sim porra Vamo Que Vamo como nos velhos tempos :B",1
"Hj vou comecar a pegar firme nos estudos!!!!",1
"Seis meses depois de organizar Paris Hilton em sua casa; Luke's deu a Kesha a oportunidade de cantar vocais de fundo para o single de Hilton",0
"vo desligar o nintendo e ja volto",0
"Dia 07 no feriado vem curtir edição especial da LIIBRA com lançamento da NIKE !!!!!!!!!! ~http",1
"pessoas prometem coisas e nao cumprem.. falam demaaaaaaaais!",-1
"A POP TRADE conquista TOP DE MARKETING de 2011 -  case SAMSUNG – COMO IR DA 4ª A 1ª NO MERCADO ADOTANDO O TRADE MARKETING COMO PRIORIDADE",0
"Promoção Tweete e Ganhe sorteia uma Câmera Digital Sony Cybershot! Participe com apenas 1 tweete. ~http  #tweeteganhe",0
"Vendo Ufc #Andersonsilva",0
"saaaaaindo aqui meus amores . indo pro banhojinho ; beeijos . &lt;3",1
"Uma pessoa tão especiiaL aniversariando hoje! @user #ParabénsMinhaAmiga",1
"Eu tenho um driver samsung no xbox 360 e não consigo rodar o assassin's creed brotherhood. me ajudem por favor!! vlw!",-1
"uowww Radiojornal  Sequência.! contornamos as dificuldades e tudo deu certo no final!",1
"comprei um nike 6.0 ontem mto GAY mas eh bunitinho ahsuahsuahsau",1
"vcs ja viram algun ser humano usar o umbigo como forma ??",0
"Boa Tarde!!!!",1
"Cara; a Apple faturando 10 bi a mais que a Microsoft e famílias aqui no Brasil com renda mensal de 50 reais. Nojo é pouco...",-1
"Eu sigo @user e quero ganhar 1 Tablet SAMSUNG GALAXY estou concorrendo; de RT e concorra tb; infos: ~http ",0
"Compras de nike e reebok. axo xique! adoro",1
"Oque você faz quando para num Semáforo; ao lado de um Audi TT (ouvindo Linkin Park) ??? &gt;&gt;&gt;&gt; Aposta Corrida !!!!!!",1
"show da @user esse sabado! vamo ae geral!",1
"Caaara; esse nike que minha avó me deu é o melhor tenis que eu já calcei EVER!!",1
"Tudo sobre os jogos desta quarta-feira pela Uefa Champions League; Supercopa da França e Copa Audi !! ~http",0
"sim e vc @user ?",0
"Se você pudesse ser convidado para a festa de aniversário de uma pessoa; de quem seria? — Paris Hilton *-* ~http ",0
"to super fudido em calculo I preciso de 30 em 34 #superfudido",-1
"Só faltou o @user pra propaganda da Nike ficar perfeita.",1
"Eu sigo o @user e concorro a um Nintendo Wii; clique ~http  e participe também! #promocao #zoonadocelular",0
"Alguem tem um carregador da samsung para me emprestar ai ?! :s",0
"Rabo preso é outra coisa! kkk @user Apple acusa Samsung de copiar iPad e iPhone ~http ",-1
